as_of_date,symbol,recomputed_rank,recomputed_ticket_score,recomputed_market_score,persisted_catalyst_score,pool_status,pool_size,universe_source,catalyst_policy,t1,t3,t5,t10,t1_source
2026-06-17,HOOD,3,0.5232673011,0.6976897349,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.0280418251,-0.01853612167,-0.1115019011,0.07157794677,kline_close_unadjusted
2026-06-17,ASML,4,0.5115823002,0.6821097336,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.03311334543,-0.0478469668,-0.01426784022,-0.05274039929,kline_close_unadjusted
2026-06-17,NBIS,5,0.4818553308,0.6424737744,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.02057598519,-0.02014880211,-0.08643337724,-0.232423196,kline_close_unadjusted
2026-06-17,KDP,6,0.4695634364,0.6260845819,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.004240052185,-0.0006523157208,0.05316373125,0.08610567515,kline_close_unadjusted
2026-06-17,IR,7,0.4667464978,0.6223286637,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01089918256,-0.005579343454,0.06007525626,0.04567276502,kline_close_unadjusted
2026-06-17,MMM,8,0.4445432302,0.592724307,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.008603906299,0.01639138353,0.05488915405,0.007599070527,kline_close_unadjusted
2026-06-17,APP,9,0.427382494,0.5698433254,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02039667146,-0.02600679889,-0.06999103214,0.09920957684,kline_close_unadjusted
2026-06-17,JNJ,10,0.4222237018,0.5629649358,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02480785653,0.02083689155,0.04560204953,0.1231426132,kline_close_unadjusted
2026-06-17,MELI,11,0.3983730849,0.5311641132,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.002040727656,-0.02951299957,-0.007702994675,0.08060944716,kline_close_unadjusted
2026-06-17,DLR,12,0.3956812158,0.5275749544,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.005719478298,0.04233483002,0.02865084456,-0.07365832799,kline_close_unadjusted
2026-06-17,NUE,13,0.3950775761,0.5267701014,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.03479606412,-0.0514600857,-0.01471988573,-0.1241469608,kline_close_unadjusted
2026-06-17,FTNT,14,0.3843718701,0.5124958268,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.004093242681,0.02677951991,0.04016927987,0.08401554045,kline_close_unadjusted
2026-06-17,AMD,15,0.382167892,0.5095571893,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.04856774899,0.01438104902,0.03920152982,0.01041991883,kline_close_unadjusted
2026-06-17,GS,16,0.3714083932,0.495211191,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.002347198719,-0.004276161363,-0.03097876522,-0.07109194461,kline_close_unadjusted
2026-06-17,AWK,17,0.3683028758,0.4910705011,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.002711107567,0.009488876485,0.03659995216,0.09130053425,kline_close_unadjusted
2026-06-17,AMAT,18,0.3591707181,0.4788942908,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.04079808406,-0.01187343992,0.1266275383,0.01706806989,kline_close_unadjusted
2026-06-17,ABNB,19,0.3561770007,0.4749026676,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01330582041,-0.01202504625,0.009534652056,0.05969830653,kline_close_unadjusted
2026-06-17,TSLA,20,0.3543735922,0.4724981229,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01036883798,-0.03726222312,-0.05363540037,-0.007391896665,kline_close_unadjusted
2026-06-17,ABBV,21,0.354159107,0.4722121427,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.0214256656,0.06115807079,0.0990372011,0.1800840754,kline_close_unadjusted
2026-06-17,AON,22,0.3531089536,0.4708119382,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02739600233,-0.01821298479,-0.03287520279,0.0941871499,kline_close_unadjusted
2026-06-17,PANW,23,0.3505131642,0.4673508857,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.02002622904,0.03113812781,0.03884733988,0.2336865984,kline_close_unadjusted
2026-06-17,VRTX,24,0.3455239048,0.4606985397,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01603520774,0.02054510992,0.04616658315,0.1504390074,kline_close_unadjusted
2026-06-17,AJG,25,0.3216942856,0.4289257142,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.009394233884,-0.00143458744,0.008191031515,0.1682169466,kline_close_unadjusted
2026-06-17,NFLX,26,0.31490328,0.4198710401,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.005457380457,-0.05379417879,-0.07874220374,0.008965696466,kline_close_unadjusted
2026-06-17,PYPL,27,0.3095016452,0.4126688603,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01021863118,-0.009030418251,0.007129277567,0.0805608365,kline_close_unadjusted
2026-06-17,SHOP,28,0.3079528774,0.4106038366,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.007031177722,-0.00379313535,0.03265797021,0.1051901193,kline_close_unadjusted
2026-06-18,STX,1,0.5428843376,0.7238457835,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.02226294776,-0.07128631404,-0.1585709076,-0.188155102,kline_close_unadjusted
2026-06-18,NBIS,2,0.5360666388,0.7147555184,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01074331159,-0.09428302347,-0.1618124106,-0.2569674561,kline_close_unadjusted
2026-06-18,FTNT,3,0.5333027086,0.7110702781,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.004560215574,0.003800179645,0.04574034409,0.121743937,kline_close_unadjusted
2026-06-18,MRNA,4,0.5205651519,0.6940868692,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.07215447154,-0.05534709193,0.05175109443,0.2789243277,kline_close_unadjusted
2026-06-18,TXN,5,0.474970777,0.6332943693,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.02917673295,-0.06117202503,-0.115948089,-0.05996407111,kline_close_unadjusted
2026-06-18,IR,6,0.4637889652,0.6183852869,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.0005134129123,0.005262482351,0.04441021692,0.03491207804,kline_close_unadjusted
2026-06-18,KDP,7,0.458957257,0.6119430094,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.003603013429,0.02096298723,0.09400589584,0.0399606944,kline_close_unadjusted
2026-06-18,AMD,8,0.4556860722,0.6075814296,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.02653665072,-0.03280793494,-0.02938385098,0.02731823511,kline_close_unadjusted
2026-06-18,MMM,9,0.4549005023,0.6065340031,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01631382316,0.03306351183,0.02123287671,-0.00902864259,kline_close_unadjusted
2026-06-18,ABNB,10,0.4539034638,0.6052046184,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02261077172,0.0139737378,0.0221192332,0.03679516888,kline_close_unadjusted
2026-06-18,EXPE,11,0.4536099187,0.604813225,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01195516812,0.08821087588,0.09090909091,0.1073474471,kline_close_unadjusted
2026-06-18,JNJ,12,0.4495790031,0.5994386707,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.0126975787,0.05521257498,0.1150225491,0.1354700293,kline_close_unadjusted
2026-06-18,VRTX,13,0.4315799504,0.5754399338,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.03356730067,0.05218873857,0.08792595709,0.1726191794,kline_close_unadjusted
2026-06-18,ABBV,14,0.4205993335,0.5607991113,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.06245092152,0.0849923784,0.1702619059,0.1767749088,kline_close_unadjusted
2026-06-18,HOOD,15,0.410046486,0.546728648,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02256125751,-0.1013407305,-0.08747110495,0.08691631993,kline_close_unadjusted
2026-06-18,AWK,16,0.40728509,0.5430467867,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.001199328376,0.03653953786,0.06084592628,0.06412409051,kline_close_unadjusted
2026-06-18,GS,17,0.3861465568,0.5148620757,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.008946066887,-0.01791976564,-0.07017408348,-0.03763596724,kline_close_unadjusted
2026-06-18,ALL,18,0.3838072956,0.5117430608,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.006284758331,0.05592982773,0.08337477958,0.1229823213,kline_close_unadjusted
2026-06-18,PANW,19,0.381177086,0.5082361146,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.004795329766,-0.008756689138,0.05705747446,0.2423726458,kline_close_unadjusted
2026-06-18,ASML,20,0.359696858,0.4795958107,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.0002228866847,-0.08649625396,-0.06999092751,-0.05421116174,kline_close_unadjusted
2026-06-18,APP,21,0.3560392841,0.4747190454,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.0006812714228,-0.01011262268,0.01569053246,0.1577143344,kline_close_unadjusted
2026-06-18,AJG,22,0.3520988145,0.469465086,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02326450528,0.03129963562,0.05582546949,0.1668223862,kline_close_unadjusted
2026-06-18,KO,23,0.3518718666,0.4691624888,0,FULL_ASOF_PANEL,68,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.001763446278,0.01524121426,0.04081118529,0.04496788009,kline_close_unadjusted
